FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
384,5.86038,3,16.0596,2.9689,13.0869,0.0022,12.6981,12.3641,0.3292,0.3832,0.0239,3.7804,5.5119,2.8797,0.0368,0.0298,0.0181,0.0006,0.0023,0.0021,0.0715,4.9493,4.1489,4.0908,0.3532,0.0477,0,2.7208,2.10808,0.31092,0.1334,0.0704,4e-05,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
385,5.87582,3,15.0958,2.7771,12.3152,0.0021,12.0113,11.7191,0.2877,0.2991,0.0212,4.0107,4.8209,2.7333,0.0225,0.0186,0.011,0.0004,0.0013,0.0016,0.0729,4.3089,3.6166,3.563,0.2504,0.0425,0,1.98308,1.37096,0.31244,0.13292,0.07008,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
386,5.89279,3,16.7865,2.7066,14.077,0.0021,13.76,13.5303,0.2257,0.3119,0.0222,5.1007,5.3621,2.9286,0.0229,0.0173,0.011,0.0004,0.0012,0.001,0.0577,4.6231,3.7803,3.7264,0.3691,0.0382,0,2.77632,2.16168,0.31128,0.13304,0.07036,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
387,5.90857,3,15.5586,2.5156,13.04,0.0023,12.6393,12.4039,0.2313,0.395,0.0239,3.6847,5.7114,2.8545,0.0288,0.0194,0.011,0.0005,0.0016,0.0017,0.0614,5.0719,3.9697,3.9121,0.4291,0.0398,0,3.1398,2.45748,0.37896,0.13292,0.06984,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
388,5.92463,3,15.7831,2.4866,13.2934,0.002,12.9884,12.7397,0.2449,0.3005,0.021,3.926,5.3376,3.3175,0.0266,0.0213,0.0158,0.0006,0.002,0.0018,0.0631,4.6583,3.8338,3.7784,0.3317,0.0417,0,2.6952,1.27044,1.1228,0.13312,0.07024,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
389,5.94215,3,17.3288,2.96,14.366,0.0023,14.0686,13.8035,0.2602,0.292,0.0246,5.2252,5.2104,3.2237,0.0218,0.0176,0.0105,0.0004,0.0012,0.0013,0.0618,4.6233,3.8666,3.8084,0.4069,0.0405,0,2.66344,1.26792,1.09184,0.13344,0.07052,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
390,5.95885,3,16.4804,2.537,13.9404,0.0022,13.5691,13.3068,0.2574,0.3661,0.0207,4.1063,5.7826,3.2482,0.0326,0.025,0.0156,0.0006,0.0022,0.0015,0.0617,4.9399,4.4721,4.3927,0.4236,0.0478,0,2.64776,2.03936,0.30752,0.1326,0.06972,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
391,5.97459,3,15.5142,2.5585,12.9529,0.0022,12.6601,12.3122,0.3423,0.2878,0.0221,3.7267,4.6781,3.7276,0.036,0.025,0.0135,0.0006,0.0015,0.0016,0.0739,4.0478,3.7487,3.6952,0.2839,0.0565,0,1.9376,1.26668,0.36964,0.13308,0.06992,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
392,5.99142,3,16.6501,2.3657,14.2814,0.0024,14.009,13.688,0.3159,0.267,0.025,4.7633,5.0133,3.7472,0.0304,0.0194,0.0115,0.0005,0.0018,0.0011,0.0681,4.353,3.8105,3.7469,0.354,0.0579,0,2.5392,1.27072,0.94916,0.13316,0.07,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
393,6.00904,3,17.4309,2.3728,15.0551,0.0027,14.6562,14.2789,0.3719,0.3927,0.0263,4.0992,5.5218,4.4148,0.0401,0.0336,0.0179,0.0006,0.0133,0.0025,0.1009,4.697,5.028,4.9279,0.4482,0.0576,0,2.65516,2.04228,0.31296,0.13292,0.0698,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
394,6.02756,3,18.3196,2.6576,15.6595,0.0022,15.3607,15.1175,0.2391,0.2935,0.0278,4.7093,6.3028,3.9445,0.0282,0.0194,0.0113,0.0004,0.0016,0.0014,0.0647,5.7144,4.0662,4.0008,0.3291,0.0401,0,2.20336,1.27152,0.54836,0.17356,0.0702,4e-05,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
395,6.04495,3,17.1879,2.4159,14.7695,0.0019,14.502,14.222,0.2758,0.2623,0.022,5.4441,4.6678,3.9501,0.0274,0.0194,0.0196,0.0004,0.0017,0.0014,0.062,4.1253,4.2262,4.1532,0.3046,0.0578,0,1.9438,1.19628,0.39588,0.12256,0.11764,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
396,6.06173,3,16.5894,2.3839,14.2025,0.002,13.9289,13.6884,0.2364,0.2691,0.0208,4.9649,4.803,3.7698,0.028,0.0191,0.0119,0.0004,0.0014,0.0015,0.0608,4.2232,3.7824,3.7191,0.3313,0.0399,0,2.4534,1.89708,0.28376,0.12,0.06452,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
397,6.07477,3,12.8577,2.3955,10.4592,0.0024,10.1765,9.8707,0.3008,0.2772,0.0232,3.1976,3.8262,2.7144,0.0188,0.0161,0.0099,0.0003,0.0012,0.0012,0.0568,3.3406,3.3847,3.3396,0.2322,0.0453,0,2.4204,1.8694,0.28092,0.11864,0.06392,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
398,6.09067,3,15.695,2.3821,13.3099,0.0023,12.9723,12.6344,0.3328,0.3321,0.0229,3.888,4.9761,3.6291,0.0222,0.0177,0.0101,0.0003,0.0015,0.0012,0.0603,4.3036,4.0906,4.023,0.3458,0.0587,0,1.8524,1.2656,0.28436,0.13316,0.06996,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
399,6.10786,3,16.9699,2.6499,14.3171,0.0021,14.0249,13.7419,0.2788,0.2875,0.0196,5.0196,5.0309,3.5252,0.0343,0.022,0.012,0.0004,0.0021,0.0016,0.0684,4.2932,3.6503,3.5943,0.3313,0.0428,0,2.77804,2.1658,0.30912,0.13348,0.06972,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
400,6.12469,3,16.6384,2.2942,14.3416,0.0025,14.0415,13.7254,0.3113,0.2948,0.0234,3.6459,5.4829,4.4384,0.0301,0.0202,0.0122,0.0005,0.0015,0.0016,0.0628,4.923,4.4727,4.3859,0.3877,0.0512,0,1.91636,1.269,0.34476,0.13312,0.06992,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
401,6.14266,3,17.7341,2.52,15.2108,0.0021,14.9269,14.6465,0.2759,0.2789,0.0243,4.5169,6.5715,3.3566,0.0723,0.0197,0.0118,0.0006,0.0015,0.0016,0.0639,5.6664,3.8153,3.7575,0.4591,0.0433,0,2.61576,2.02096,0.30524,0.12792,0.06772,4e-05,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
402,6.1604,3,17.5436,2.9074,14.6336,0.0021,14.3685,14.0971,0.2671,0.2602,0.0255,5.3363,5.1453,3.4525,0.0295,0.0249,0.0119,0.0005,0.0015,0.0014,0.0626,4.4153,4.0185,3.9532,0.3488,0.0423,0,2.47284,1.91236,0.28628,0.12004,0.06508,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
403,6.17674,3,16.1053,2.5886,13.5134,0.0023,13.2213,12.9581,0.2586,0.2867,0.0243,3.9533,5.3853,3.4529,0.03,0.0194,0.0117,0.0004,0.0014,0.0018,0.0718,4.6185,4.1246,4.0613,0.4276,0.0464,0,2.53216,1.21792,1.02988,0.12396,0.06624,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
404,6.19102,3,14.0865,2.4106,11.6727,0.0024,11.3944,11.168,0.2219,0.2734,0.0204,4.4589,3.7915,2.7745,0.0275,0.0184,0.0104,0.0004,0.0014,0.0009,0.0589,3.3071,3.4581,3.4117,0.2287,0.0368,0,2.5744,1.23096,1.05636,0.12548,0.06704,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
405,6.20714,3,15.9442,2.3705,13.5712,0.0021,13.2854,12.9709,0.3097,0.2807,0.0203,3.4929,4.754,4.3427,0.1498,0.0304,0.0178,0.0006,0.0022,0.0019,0.1499,4.2065,4.3824,4.3027,0.3154,0.0462,0,1.85664,1.26872,0.2854,0.13328,0.07068,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
406,6.22519,3,17.8622,2.5424,15.3169,0.0026,15.0047,14.7078,0.2915,0.3067,0.0247,5.4285,5.2134,3.8298,0.033,0.0241,0.0729,0.0006,0.0026,0.0027,0.0688,4.5537,4.3609,4.277,0.3773,0.0474,0,2.65544,2.03868,0.31148,0.13292,0.0738,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
407,6.24304,3,17.6486,2.6154,15.0304,0.0023,14.7193,14.4364,0.2782,0.3058,0.0207,4.972,5.1577,4.1402,0.0347,0.0201,0.0115,0.0004,0.0016,0.0015,0.0706,4.4572,4.2936,4.2206,0.3406,0.0487,0,2.6834,2.06952,0.31224,0.13268,0.06992,4e-05,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
408,6.2608,3,17.5175,2.7467,14.7673,0.0025,14.417,14.1298,0.2825,0.3446,0.0227,4.8903,4.941,4.1085,0.0385,0.0295,0.0185,0.0006,0.0022,0.0024,0.0689,4.3605,4.2086,4.1357,0.3493,0.0451,0,2.66416,1.2696,1.09284,0.13296,0.06996,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
409,6.27821,3,17.1851,3.4111,13.7708,0.0024,13.4694,13.2012,0.2636,0.2962,0.0231,3.9556,5.7093,3.3634,0.0323,0.023,0.0167,0.0005,0.0017,0.0021,0.0673,4.9653,4.1448,4.0801,0.3952,0.0467,0,2.66552,2.05092,0.31392,0.13284,0.0696,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
410,6.29207,3,13.6697,2.6288,11.038,0.0022,10.801,10.572,0.225,0.2323,0.0226,3.8693,3.8436,2.7219,0.02,0.0175,0.0104,0.0004,0.0013,0.0013,0.0592,3.3591,3.3786,3.3348,0.2366,0.0358,0,3.31768,2.70756,0.30736,0.13324,0.0704,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
411,6.30742,3,15.1821,2.2235,12.9561,0.0021,12.6962,12.4511,0.2407,0.2552,0.0244,3.8248,4.6204,3.8547,0.0279,0.0187,0.0109,0.0005,0.0015,0.0018,0.06,4.0541,4.1426,4.0739,0.2995,0.0391,0,1.85892,1.27012,0.28656,0.13312,0.07032,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
412,6.32472,3,17.106,2.3141,14.7895,0.0021,14.3507,14.085,0.2616,0.4338,0.0204,5.1239,4.7651,4.0128,0.0375,0.0309,0.0182,0.0006,0.0017,0.0015,0.0658,4.1718,4.2234,4.1506,0.3387,0.0431,0,2.08324,1.26992,0.43456,0.13316,0.12616,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
413,6.34248,3,17.5071,2.7919,14.7116,0.0023,14.278,14.0244,0.2488,0.4282,0.0247,4.91,5.0029,3.9517,0.0296,0.0203,0.0121,0.0005,0.0015,0.0015,0.0634,4.3698,4.1559,4.0951,0.3386,0.0413,0,2.65956,1.26352,1.08904,0.13508,0.07052,0,0,358,171,114,707849,412479,250127,11,13,358,608,628,1
